id|nct_id|name|downcase_name
293817243|NCT06405373|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293817244|NCT06405373|Diabetes, Autoimmune|diabetes, autoimmune
293817245|NCT06405373|Diabetes Mellitus|diabetes mellitus
293817246|NCT06405373|Distress, Emotional|distress, emotional
294014473|NCT05921344|Type 2 Diabetes|type 2 diabetes
294014474|NCT05921344|Medical Device|medical device
294014481|NCT03216057|Hypertriglyceridemia|hypertriglyceridemia
294014482|NCT03216057|Pediatric Obesity|pediatric obesity
293817308|NCT01469312|Blood Glucose Concentration|blood glucose concentration
293817309|NCT01469312|Type 2 Diabetes|type 2 diabetes
293817310|NCT01469312|Metabolic Syndrome|metabolic syndrome
293817336|NCT02528396|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293817340|NCT05136287|Weight Loss|weight loss
293817341|NCT05136287|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293817342|NCT05136287|Quality of Life|quality of life
293817343|NCT05136287|Safety Issues|safety issues
294014503|NCT03977662|Type 1 Diabetes|type 1 diabetes
294014535|NCT04801485|Gestational Diabetes Mellitus in Pregnancy|gestational diabetes mellitus in pregnancy
294014536|NCT04509791|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293580090|NCT07120828|Type 2 Diabetes|type 2 diabetes
293580091|NCT07120828|Obese Diabetics|obese diabetics
293580092|NCT07120828|Obese Patients (BMI ≥ 30 kg/m²)|obese patients (bmi ≥ 30 kg/m²)
293580130|NCT07147010|Type 2 Diabetes|type 2 diabetes
294014559|NCT06185790|Mitochondrial Diseases|mitochondrial diseases
294014560|NCT06185790|Diabetes-Deafness Syndrome Maternally Transmitted|diabetes-deafness syndrome maternally transmitted
293580162|NCT07207148|Multiple Sclerosis|multiple sclerosis
294014598|NCT05942287|Heart Failure|heart failure
294014599|NCT05942287|Heart Failure With Reduced Ejection Fraction|heart failure with reduced ejection fraction
294014600|NCT05942287|Obesity|obesity
294014601|NCT05942287|Overweight|overweight
293580193|NCT07230808|Childhood Obesity Prevention|childhood obesity prevention
293580209|NCT07241221|Perinatal and Neonatal Outcomes in Pregnancies With Type 2 Diabetes Mellitus (T2DM)|perinatal and neonatal outcomes in pregnancies with type 2 diabetes mellitus (t2dm)
293817418|NCT02420171|Infertility|infertility
293817475|NCT02271568|Obesity|obesity
293817476|NCT02271568|Metabolic Syndrome|metabolic syndrome
293817480|NCT01109797|Type 1 Diabetes|type 1 diabetes
293817508|NCT00745836|Hypercholesterolemia|hypercholesterolemia
293817516|NCT01684956|Type 1 Diabetes|type 1 diabetes
293817534|NCT05620927|Type 1 Diabetes|type 1 diabetes
293817535|NCT05620927|Hypoglycemia Unawareness|hypoglycemia unawareness
293817536|NCT05620927|Cardiac Autonomic Neuropathy|cardiac autonomic neuropathy
294014669|NCT05711758|Obesity|obesity
293817581|NCT04067752|End-stage Renal Disease|end-stage renal disease
294014670|NCT05711758|Obesity, Morbid|obesity, morbid
294014671|NCT05711758|Obesity, Primary|obesity, primary
294014672|NCT05711758|Metabolic Disease|metabolic disease
294014673|NCT05711758|Delayed Gastric Emptying Following Procedure|delayed gastric emptying following procedure
294014785|NCT06647888|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294014812|NCT06457802|Type 2 Diabetes|type 2 diabetes
294014813|NCT06457802|Sedentary Behavior|sedentary behavior
294014814|NCT06457802|Sedentary Time|sedentary time
294014815|NCT06457802|Physical Activity|physical activity
293817708|NCT01174303|Diabetes|diabetes
293817709|NCT01174303|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
294014890|NCT06017544|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294014891|NCT06017544|Myocardial Infarction|myocardial infarction
293580320|NCT04385888|Type 1 Diabetes|type 1 diabetes
293580332|NCT03307850|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
294014927|NCT06851962|Diabetes Mellitus Type 2|diabetes mellitus type 2
294014931|NCT06851026|Obesity Prevention|obesity prevention
294014932|NCT06851026|Obesity and Overweight|obesity and overweight
294014933|NCT06851026|Exercise|exercise
294014934|NCT06851026|Pilates Exercise|pilates exercise
293817781|NCT03548103|Obesity|obesity
293817782|NCT03548103|Metabolic Syndrome|metabolic syndrome
294015023|NCT06840613|Gestational Diabetes Mellitus (GDM)|gestational diabetes mellitus (gdm)
294015057|NCT04515849|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293817821|NCT02206568|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
294015058|NCT04515849|Chronic Kidney Diseases|chronic kidney diseases
294015095|NCT04174755|Obesity|obesity
294015096|NCT04174755|HIV-1-infection|hiv-1-infection
293580513|NCT01537796|Obesity|obesity
293580518|NCT04791826|Heart Failure|heart failure
293580519|NCT04791826|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293580530|NCT04187521|Gestational Diabetes|gestational diabetes
293580591|NCT04280315|Type 1 Diabetes|type 1 diabetes
293580609|NCT00417729|Diabetes Mellitus|diabetes mellitus
293817881|NCT02598544|Obesity|obesity
293817882|NCT02598544|Diabetes|diabetes
293817895|NCT02050191|Obesity|obesity
293817896|NCT02050191|Health Knowledge|health knowledge
293817904|NCT00933972|Diabetes Mellitus Type 2|diabetes mellitus type 2
293817908|NCT02787668|Non-alcoholic Fatty Liver Disease|non-alcoholic fatty liver disease
293817909|NCT02787668|Childhood Obesity|childhood obesity
293817910|NCT02787668|Insulin Resistance|insulin resistance
294015207|NCT06077864|Obesity|obesity
293580769|NCT01344928|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293580770|NCT01344928|Healthy Volunteers|healthy volunteers
294015316|NCT06027567|Idiopathic Intracranial Hypertension|idiopathic intracranial hypertension
294015317|NCT06027567|Intracranial Pressure|intracranial pressure
294015318|NCT06027567|Obesity|obesity
294015319|NCT06027567|Pseudotumor Cerebri Syndrome|pseudotumor cerebri syndrome
294015320|NCT06027567|Papilledema|papilledema
294015321|NCT06027567|Weight Loss|weight loss
293580823|NCT07272343|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293580824|NCT07272343|Semaglutide|semaglutide
293580825|NCT07272343|Caloric Restriction|caloric restriction
293580828|NCT07272993|Diabetic Neuropathy|diabetic neuropathy
293580829|NCT07272993|Diabetes Mellitus (DM)|diabetes mellitus (dm)
293580830|NCT07272993|Functional Food|functional food
293580831|NCT07272993|Nutritional Intervention|nutritional intervention
293580832|NCT07272993|Blood Glucose|blood glucose
294015354|NCT04251585|Parkinson Disease|parkinson disease
293580935|NCT04151459|Polycystic Ovary Syndrome|polycystic ovary syndrome
293580936|NCT04151459|Severe Obesity|severe obesity
293580937|NCT04151459|Laparoscopic Sleeve Gastrectomy|laparoscopic sleeve gastrectomy
293580966|NCT00554697|Diabetes Mellitus, Type II|diabetes mellitus, type ii
293580973|NCT02053116|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293818032|NCT03555591|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293581014|NCT07121088|Ischemic Cerebral Infarction|ischemic cerebral infarction
293581015|NCT07121088|Diabetes Mellitus|diabetes mellitus
293581043|NCT05583877|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293818164|NCT04535700|Type 2 Diabetes|type 2 diabetes
294015395|NCT04213547|Type 2 Diabetes|type 2 diabetes
293581094|NCT07002125|Type 2 Diabetes|type 2 diabetes
293581095|NCT07002125|Whole Body Vibration|whole body vibration
293581096|NCT07002125|Muscle Oxygenation|muscle oxygenation
293581097|NCT07002125|Aerobic Exercise|aerobic exercise
293581136|NCT06911060|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
294015459|NCT06005987|Gestational Diabetes Mellitus in Pregnancy|gestational diabetes mellitus in pregnancy
294015460|NCT06005987|Type 2 Diabetes|type 2 diabetes
294015472|NCT05892003|Appetitive Behavior|appetitive behavior
294015527|NCT04612933|Telemedicine|telemedicine
294015528|NCT04612933|Insulin Dependent Diabetes Mellitus 1|insulin dependent diabetes mellitus 1
294015583|NCT05094466|Obesity-Related Malignant Neoplasm|obesity-related malignant neoplasm
294015596|NCT06049329|Obesity|obesity
293581211|NCT05704309|Diabetes|diabetes
293581212|NCT05704309|Alzheimer Disease|alzheimer disease
293581213|NCT05704309|Dementia, Vascular|dementia, vascular
294015692|NCT05384431|Overweight|overweight
294015693|NCT05384431|Obesity|obesity
293581214|NCT05704309|Dementia|dementia
293581215|NCT05704309|PreDiabetes|prediabetes
293581243|NCT00668928|Insulin Resistance|insulin resistance
293581385|NCT03018938|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293581459|NCT06649773|Type 2 Diabetes|type 2 diabetes
293581515|NCT06277258|Diabetes Mellitus in Pregnancy|diabetes mellitus in pregnancy
294015823|NCT05700877|Type 2 Diabetes|type 2 diabetes
294015824|NCT05700877|Cardiovascular Diseases|cardiovascular diseases
294015865|NCT04687215|Diabetes Mellitus|diabetes mellitus
294015866|NCT04687215|Neuropathy|neuropathy
294015867|NCT04687215|Neuropathic Pain|neuropathic pain
294015868|NCT04687215|Vascular Diseases|vascular diseases
294015869|NCT04687215|Vascular Stiffness|vascular stiffness
294015870|NCT04687215|Microvascular Changes|microvascular changes
294015871|NCT04687215|Pain, Chronic|pain, chronic
294016002|NCT06096311|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293581637|NCT02244073|Critical Illness|critical illness
293581645|NCT06627504|Type 1 Diabetes (T1D)|type 1 diabetes (t1d)
293581646|NCT06627504|Sleep Health|sleep health
293581648|NCT07021443|Non-Alcoholic Fatty Liver Disease|non-alcoholic fatty liver disease
293581657|NCT05935410|Type 2 Diabetes|type 2 diabetes
293581702|NCT07125716|Abdominal Obesity|abdominal obesity
293581703|NCT07125716|Obesity|obesity
294016023|NCT06849622|Celiac Disease in Children|celiac disease in children
294016024|NCT06849622|Diabetes Mellitus, Type I|diabetes mellitus, type i
294016025|NCT06849622|Screening|screening
294016039|NCT05416125|Obesity, Childhood|obesity, childhood
294016174|NCT06377631|Visceral Obesity|visceral obesity
294016175|NCT06377631|Non-alcoholic Fatty Liver|non-alcoholic fatty liver
294016176|NCT06377631|Postmenopausal|postmenopausal
294016235|NCT03946111|Binge-Eating Disorder|binge-eating disorder
294016236|NCT03946111|Obesity|obesity
294016352|NCT04321395|NAFLD|nafld
294016353|NCT04321395|Obesity|obesity
293581763|NCT06763952|Vision|vision
293581764|NCT06763952|Diabetes|diabetes
293581767|NCT07058558|Type 2 Diabetes|type 2 diabetes
294016462|NCT07268417|Obesity & Overweight|obesity & overweight
294016515|NCT03264352|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294016516|NCT03264352|Adverse Event|adverse event
294016517|NCT03264352|Blood Pressure|blood pressure
294016518|NCT03264352|Prehypertension|prehypertension
294016519|NCT03264352|Cardiovascular Risk Factor|cardiovascular risk factor
294016639|NCT06259981|Obesity|obesity
293581792|NCT07066891|Diabetes Mellitus|diabetes mellitus
293581793|NCT07066891|Type 2 Diabetes|type 2 diabetes
294016675|NCT05019508|Gestational Diabetes|gestational diabetes
294016687|NCT03087253|Lipodystrophy (Genetic or Acquired, Non HIV)|lipodystrophy (genetic or acquired, non hiv)
294016697|NCT06367296|Aging|aging
294016698|NCT06367296|Obesity|obesity
294016756|NCT05078255|Type 2 Diabetes|type 2 diabetes
294016757|NCT05078255|Obesity|obesity
294016821|NCT05088616|Diabetes|diabetes
294016822|NCT05088616|Diabete Type 2|diabete type 2
294016823|NCT05088616|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
294016824|NCT05088616|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294016825|NCT05088616|Diabetes Type 1|diabetes type 1
294016826|NCT05088616|Diabetes Mellitus|diabetes mellitus
294016891|NCT05759637|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294016892|NCT05759637|Obesity|obesity
294016893|NCT05759637|Cortisol; Hypersecretion|cortisol; hypersecretion
294016911|NCT04579900|Type 2 Diabetes|type 2 diabetes
294017034|NCT06283641|Obesity|obesity
294017051|NCT05996848|Obesity or Overweight|obesity or overweight
293581832|NCT07084350|Type II Diabetes Mellitus|type ii diabetes mellitus
293581840|NCT07121114|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294017071|NCT04855552|Cancer Survivors|cancer survivors
294017072|NCT04855552|Cancer of Breast|cancer of breast
294017073|NCT04855552|Body Weight|body weight
294017074|NCT04855552|Overweight and Obesity|overweight and obesity
294017077|NCT04353258|Obesity|obesity
294017091|NCT06662539|Obesity|obesity
294017137|NCT07321249|Obesity|obesity
293581887|NCT07093476|T2DM|t2dm
293581888|NCT07093476|Diabete Type 2|diabete type 2
293581889|NCT07093476|DM|dm
294017214|NCT04644224|Obesity-Related Malignant Neoplasm|obesity-related malignant neoplasm
294017261|NCT06564441|Overweight|overweight
294017262|NCT06564441|Obesity|obesity
294017274|NCT03067480|T2DM (Type 2 Diabetes Mellitus)|t2dm (type 2 diabetes mellitus)
294017275|NCT03067480|Continuous Glucose Monitoring|continuous glucose monitoring
294017402|NCT05556291|Efficacy|efficacy
294017403|NCT05556291|Safety|safety
294017404|NCT05556291|Tolerability|tolerability
293581948|NCT07111494|Psoriatic Arthritis (PsA)|psoriatic arthritis (psa)
293628612|NCT06101368|Type II Diabetes Mellitus With Neurological Manifestations|type ii diabetes mellitus with neurological manifestations
294017495|NCT06401577|Acute Pancreatitis|acute pancreatitis
294017565|NCT05571670|PI3K Gene Mutation|pi3k gene mutation
294017566|NCT05571670|AKT Gene Mutation|akt gene mutation
294017567|NCT05571670|MTOR Gene Mutation|mtor gene mutation
294017568|NCT05571670|Cancer|cancer
294017569|NCT05571670|Insulin Resistance|insulin resistance
293582007|NCT07114445|Prevention of Diabetic Foot|prevention of diabetic foot
294017579|NCT05844137|NAFLD|nafld
294017580|NCT05844137|Diabetes Mellitus|diabetes mellitus
293582020|NCT02266576|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293582021|NCT02266576|Metabolic Syndrome|metabolic syndrome
293582022|NCT02266576|Insulin Resistance|insulin resistance
294017679|NCT01517100|Healthy Volunteers|healthy volunteers
294017686|NCT06096935|Type 2 Diabetes|type 2 diabetes
293582034|NCT07117721|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
294017731|NCT06473662|Type 2 Diabetes Treated With Insulin|type 2 diabetes treated with insulin
294017802|NCT06568731|Obesity|obesity
293582089|NCT07121504|Type 2 Diabetes|type 2 diabetes
294017838|NCT02328599|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294017839|NCT02328599|Obesity|obesity
294017896|NCT05468151|Obesity|obesity
294017930|NCT04381429|Cystic Fibrosis-related Diabetes|cystic fibrosis-related diabetes
294018016|NCT07329231|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
294018079|NCT07076199|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
294018091|NCT06636773|Obesity and Overweight|obesity and overweight
294018113|NCT06080425|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293582171|NCT07103083|Blood Glucose|blood glucose
293582172|NCT07103083|Blood Insulin|blood insulin
294018316|NCT06322940|PreDiabetes|prediabetes
294018317|NCT06322940|Overweight and Obesity|overweight and obesity
294018323|NCT05456516|Obesity, Childhood|obesity, childhood
294018324|NCT05456516|Eating Behavior|eating behavior
294018504|NCT03316261|Identification of Infants at Risk for Type 1 Diabetes|identification of infants at risk for type 1 diabetes
294018588|NCT06409130|Alcohol-related Liver Disease|alcohol-related liver disease
294018680|NCT07330388|Diabetes Mellitus (Type 2)|diabetes mellitus (type 2)
294018681|NCT07330388|Inflammation|inflammation
294018682|NCT07330388|Probiotics|probiotics
294018683|NCT07330388|Antioxidant Effect|antioxidant effect
294018684|NCT07330388|Glucose Metabolism|glucose metabolism
294018685|NCT07330388|Lipid Metabolism|lipid metabolism
294018780|NCT06700889|Cystic Fibrosis Related Diabetes|cystic fibrosis related diabetes
294018781|NCT06700889|Hyperglycaemia|hyperglycaemia
294018782|NCT06700889|Insomnia|insomnia
294018783|NCT06700889|Cardiometabolic Diseases|cardiometabolic diseases
294018784|NCT06700889|Circadian Rhythm Disorders|circadian rhythm disorders
294018785|NCT06471530|Overweight and Obesity|overweight and obesity
294018837|NCT06881472|Type 1 Diabetes|type 1 diabetes
294018851|NCT07043478|Healthy|healthy
294018852|NCT07043478|Blood Glucose|blood glucose
294018875|NCT07055607|Obesity|obesity
293582403|NCT03234881|Binge Eating Disorder|binge eating disorder
293582412|NCT01181882|Cardiovascular Disease|cardiovascular disease
293582419|NCT00541229|Type 2 Diabetes|type 2 diabetes
293582437|NCT05053828|Type2 Diabetes|type2 diabetes
293582438|NCT05053828|Antiplatelet Drugs|antiplatelet drugs
293582439|NCT05053828|Myocardial Infarction|myocardial infarction
293582440|NCT05053828|Heart Failure|heart failure
293582471|NCT02734667|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293582541|NCT02827708|Diabetes|diabetes
293582542|NCT02827708|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293582544|NCT04784975|Type1diabetes|type1diabetes
293582681|NCT00738088|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293582691|NCT02211742|Fasting Glucose|fasting glucose
293582692|NCT02211742|Glucose Excursion|glucose excursion
293582693|NCT02211742|Glycemic Control|glycemic control
293582700|NCT05696847|Obesity|obesity
293582869|NCT01377506|Overweight|overweight
293582870|NCT01377506|Memory Disorder|memory disorder
293582879|NCT02259322|Loss of Control Eating|loss of control eating
293582880|NCT02980653|Head and Neck Cancer|head and neck cancer
293582933|NCT06388213|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293582934|NCT06388213|Anesthesia|anesthesia
293582935|NCT06388213|Pulmonary Aspiration of Gastric Contents|pulmonary aspiration of gastric contents
